Zipcode,Population
31730,8947.0
31735,899.0
31738,2205.0
31750,18676.0
31765,3003.0
31791,12064.0
31794,25572.0
31801,2507.0
31814,212.0
31011,862.0
31015,21808.0
31021,28060.0
31036,12682.0
31038,708.0
31058,1384.0
31065,864.0
31067,242.0
31094,1126.0
31775,3129.0
31789,1088.0
31790,1848.0
31798,601.0
31822,5818.0
31005,18253.0
31012,2782.0
32514,44610.0
32567,3330.0
32605,23327.0
32607,29744.0
32622,1109.0
32658,222.0
32696,11589.0
32702,2758.0
32726,21767.0
32730,4980.0
32736,9864.0
32757,25705.0
32759,2769.0
32779,30450.0
32792,51397.0
32829,21156.0
32903,13697.0
32904,29054.0
32907,43141.0
32966,16262.0
32958,26817.0
32960,21046.0
32221,30957.0
32225,53545.0
32234,6100.0
32244,60694.0
32254,13040.0
32937,26319.0
32807,31888.0
32920,10018.0
32925,1457.0
32951,11326.0
32303,49584.0
32327,27616.0
32343,3256.0
33009,40835.0
33012,76384.0
33018,49283.0
33312,54714.0
33331,24151.0
33324,46119.0
33327,23895.0
33328,29233.0
33408,17652.0
33412,13654.0
33414,58530.0
33417,31873.0
33433,42445.0
33436,43911.0
33444,22980.0
33445,31141.0
33462,33183.0
33463,59303.0
33483,11566.0
33487,18336.0
33493,5395.0
33521,469.0
33525,19163.0
33544,25477.0
32628,5154.0
32669,11630.0
32692,242.0
32701,22069.0
32709,1989.0
32052,9575.0
32058,4514.0
32038,9264.0
32059,2622.0
32102,2188.0
32114,31385.0
32117,24498.0
32118,16820.0
32132,7074.0
32137,39910.0
32174,49085.0
32204,7281.0
32205,28913.0
32211,34434.0
32216,38358.0
32224,39113.0
32226,16580.0
32323,334.0
32347,8047.0
32408,16085.0
32713,19903.0
32714,35011.0
32784,12247.0
32789,25145.0
32796,21398.0
32806,26797.0
32825,58189.0
32826,35206.0
32421,5251.0
32433,16515.0
32437,1055.0
32438,4183.0
32444,20913.0
32446,11856.0
32449,591.0
32062,2558.0
32072,210.0
32073,39378.0
32084,33844.0
32086,27265.0
32095,7887.0
32096,2073.0
32097,16977.0
32141,18226.0
32157,423.0
32164,45817.0
32168,24902.0
32189,6035.0
32202,6078.0
32212,2702.0
32333,10526.0
32340,11042.0
32344,12574.0
32358,1978.0
32511,1180.0
32530,0.0
32550,7315.0
32563,24629.0
32612,7903.0
32631,454.0
32814,7532.0
32830,11.0
32405,32341.0
32131,4723.0
32822,57441.0
32909,30380.0
32616,789.0
32750,23630.0
32828,63788.0
32641,13761.0
32464,4320.0
32667,3446.0
32765,61426.0
32824,41857.0
32962,24468.0
32356,125.0
32266,6817.0
32065,37862.0
32580,3976.0
32668,4315.0
32703,49218.0
32060,22974.0
32094,2452.0
32139,1047.0
32145,5733.0
32148,10715.0
32169,10694.0
32180,4058.0
32187,1641.0
32190,1163.0
32217,18938.0
32219,11413.0
32257,37498.0
32258,28855.0
32259,45503.0
32310,16827.0
32311,19984.0
32331,4292.0
32336,1425.0
32355,237.0
32403,3444.0
32113,5266.0
32034,33189.0
32055,16770.0
32061,403.0
32066,7532.0
32071,3579.0
32079,369.0
32110,7681.0
32119,22192.0
32124,5452.0
32159,30570.0
32208,30640.0
33181,18612.0
33184,22071.0
33308,27661.0
33314,23768.0
33317,36801.0
33322,38996.0
33325,29622.0
33430,21843.0
33434,20438.0
33467,51099.0
33496,22210.0
33510,27450.0
33541,19374.0
33572,16168.0
33607,25103.0
33609,17187.0
33617,45466.0
33647,63542.0
33702,29829.0
33705,27154.0
33707,24833.0
33711,19639.0
33073,32019.0
33134,41340.0
33136,13687.0
33145,32477.0
33156,33030.0
33158,6893.0
33811,21216.0
33841,9005.0
33160,39759.0
33183,38469.0
33306,3267.0
33311,68664.0
33326,33558.0
33330,14314.0
33351,35386.0
33406,25709.0
33428,39853.0
33432,20284.0
33438,384.0
33460,31427.0
33849,909.0
33868,11490.0
33870,21036.0
33903,21738.0
33917,29254.0
33948,16570.0
33991,20230.0
33761,19579.0
33765,14338.0
33767,8065.0
33776,12746.0
33781,25180.0
33853,12063.0
33913,19673.0
33556,21932.0
33565,17877.0
33567,12305.0
33856,449.0
33859,10200.0
33867,417.0
33875,10245.0
33876,4510.0
33896,9137.0
33897,17854.0
33898,16368.0
33965,1539.0
33966,9431.0
33967,23600.0
33973,14281.0
33974,17560.0
33976,17625.0
33076,33068.0
33170,14535.0
33316,10015.0
33470,25888.0
33034,22315.0
33334,30307.0
33446,22881.0
33570,25698.0
33634,20264.0
33890,5180.0
33843,12967.0
33844,34703.0
33847,156.0
33860,23132.0
33873,13841.0
33884,29577.0
33921,1065.0
33924,233.0
33629,26022.0
33703,24141.0
33712,25769.0
33513,11936.0
33538,4651.0
33547,24084.0
33606,18527.0
33616,15006.0
33068,51465.0
33109,636.0
33142,54571.0
33144,27856.0
33189,26363.0
33323,19995.0
33332,11350.0
33411,68557.0
33431,18535.0
33441,26959.0
33594,35340.0
33549,16602.0
33569,25418.0
33573,20836.0
33602,14151.0
33624,38513.0
33710,33977.0
33759,17840.0
33762,7210.0
35634,9317.0
35906,9959.0
35983,3534.0
35013,43.0
35032,76.0
35187,4.0
35229,1195.0
35254,1284.0
35577,47.0
35615,180.0
35896,677.0
35033,3532.0
35244,33562.0
35548,1762.0
35747,5571.0
35959,4677.0
35184,5963.0
35205,21124.0
35208,14529.0
35212,12579.0
35222,8698.0
35234,5298.0
35007,26630.0
35016,15997.0
35006,3099.0
35014,4077.0
35019,2358.0
35023,25049.0
35040,16646.0
35054,3974.0
35057,13090.0
35070,276.0
35079,8647.0
35098,1208.0
35143,3432.0
35146,12560.0
35204,9911.0
35207,9506.0
35217,13152.0
35404,21218.0
35405,43724.0
35406,16727.0
35443,2192.0
35464,691.0
35474,6717.0
35545,86.0
35546,3978.0
35572,1215.0
35575,976.0
35580,4016.0
35586,4068.0
35592,5059.0
35593,1847.0
35603,31045.0
35616,4332.0
35630,33478.0
35674,18041.0
35748,6719.0
35757,15036.0
34207,34260.0
34741,45820.0
34748,38861.0
34759,35558.0
34771,14281.0
34984,15023.0
34134,13865.0
34237,17456.0
34103,12763.0
34110,23113.0
34120,31238.0
34201,4025.0
34203,36583.0
34205,30823.0
34221,42159.0
34449,2627.0
34601,21186.0
34747,16598.0
34788,17401.0
34997,42971.0
34429,7430.0
34607,8772.0
34209,34324.0
34241,14074.0
34661,194.0
34945,5774.0
34101,0.0
34140,260.0
34211,5358.0
34212,16827.0
34269,4087.0
34288,10825.0
34289,2329.0
34291,5901.0
34445,0.0
34604,10510.0
34637,7981.0
35951,12143.0
35957,16553.0
35963,1284.0
35972,1300.0
35973,2925.0
35022,19416.0
35036,294.0
35043,10584.0
35058,9441.0
35061,1381.0
35062,7670.0
35074,0.0
35077,12676.0
35080,16882.0
35089,1795.0
35091,3010.0
35096,7866.0
35112,306.0
35126,21507.0
35130,2959.0
35133,3058.0
35151,7172.0
35125,10855.0
35128,10187.0
35135,1618.0
35173,26597.0
35459,1156.0
35460,569.0
35480,1237.0
35552,867.0
35559,18.0
35563,4871.0
35570,11606.0
35571,753.0
35576,2906.0
35594,7094.0
35613,23820.0
35614,8673.0
35650,14442.0
35671,2018.0
35673,7365.0
35740,3413.0
35750,12206.0
35903,17106.0
35754,5182.0
35811,28014.0
35901,20016.0
35954,11447.0
35958,3239.0
35961,7041.0
35971,5280.0
35751,193.0
35771,3851.0
35806,21216.0
35808,1592.0
35775,507.0
35803,26645.0
35044,8076.0
35055,20520.0
35071,15815.0
35986,7789.0
35004,10418.0
35005,7708.0
35045,14795.0
35052,263.0
35186,5056.0
35213,13412.0
35215,49475.0
35442,5847.0
35456,3437.0
35118,3182.0
35073,2213.0
35085,8646.0
35111,16781.0
35124,24374.0
35150,17526.0
35203,3106.0
35206,16476.0
35209,29599.0
35218,7065.0
35226,34755.0
36793,357.0
36853,7879.0
36863,11870.0
36869,21235.0
36908,2220.0
36009,2357.0
36025,7110.0
36047,1162.0
36078,13459.0
36079,9757.0
36080,2574.0
36113,1753.0
36201,18036.0
36206,11504.0
36251,5195.0
36274,11497.0
36314,504.0
36346,1386.0
36351,3563.0
36523,2504.0
36532,32285.0
36540,703.0
36542,13494.0
36559,100.0
36564,17.0
36567,14409.0
36571,14974.0
36862,6271.0
36904,4168.0
36925,3395.0
36016,4853.0
36024,5083.0
36031,178.0
36043,3637.0
36117,52890.0
36255,753.0
36264,8418.0
36280,3698.0
36301,36609.0
36455,353.0
36460,10903.0
36511,356.0
36524,1206.0
36525,1745.0
36529,117.0
36583,727.0
36749,572.0
36617,13859.0
36723,118.0
36748,3019.0
36776,1583.0
36782,2834.0
36353,1945.0
36371,583.0
36453,2348.0
36467,9831.0
36790,72.0
36832,23636.0
36858,331.0
36374,1092.0
36507,20384.0
36052,297.0
36092,20297.0
36273,3449.0
36038,49.0
36082,1274.0
36112,364.0
36321,1701.0
36421,9113.0
36439,805.0
36454,34.0
36512,0.0
36543,147.0
36555,704.0
36568,175.0
36590,0.0
36615,0.0
36616,0.0
36688,269.0
36753,23.0
36766,16.0
36859,40.0
36865,30.0
36913,67.0
36108,19772.0
36256,1728.0
36115,855.0
36323,7870.0
36528,1156.0
37918,44600.0
37919,28125.0
37920,39875.0
37059,1483.0
37062,11312.0
37069,19522.0
37072,31914.0
37082,6523.0
37087,44501.0
37118,923.0
37128,45969.0
37138,23813.0
37140,1239.0
37150,4875.0
37180,3309.0
37181,1715.0
37207,36977.0
37208,17103.0
37337,1543.0
37342,3442.0
37350,1923.0
37355,25765.0
37362,3249.0
37410,3819.0
37411,17810.0
37421,47810.0
37332,2825.0
37339,2218.0
37343,42550.0
38764,209.0
38772,120.0
38773,2917.0
38828,4274.0
38838,1294.0
38846,2431.0
38851,8090.0
38860,5718.0
38862,2005.0
38913,323.0
38006,5185.0
38012,14006.0
38034,2943.0
38037,1593.0
38040,5071.0
38047,71.0
38052,3869.0
38066,2944.0
38080,2934.0
38103,13690.0
38105,6380.0
38569,293.0
38582,1561.0
38614,19283.0
38617,708.0
38626,1401.0
38671,36466.0
38683,4814.0
38740,365.0
38685,1443.0
38721,944.0
38736,405.0
38751,11074.0
38759,1004.0
38771,3239.0
38843,12132.0
38852,9012.0
38863,20922.0
38864,2125.0
38879,772.0
38917,3149.0
38921,4060.0
38946,341.0
38954,1466.0
38774,2679.0
38801,29004.0
38834,29282.0
38855,4489.0
38865,4707.0
38869,491.0
38878,2897.0
38001,4621.0
38004,10538.0
38008,9083.0
38018,37107.0
38028,6734.0
38039,1783.0
38041,4841.0
38053,26875.0
37015,17996.0
37029,6005.0
37042,75488.0
37060,2197.0
37025,5682.0
37220,5720.0
37306,2654.0
37310,4706.0
37312,33231.0
37317,2733.0
37326,465.0
37328,1190.0
37363,37995.0
37366,775.0
37369,865.0
37687,4766.0
37688,914.0
37710,930.0
37713,1387.0
37722,5680.0
37723,975.0
37730,25.0
37742,6046.0
37755,4049.0
37756,2677.0
37757,9417.0
37040,48520.0
37743,25298.0
37731,599.0
37221,39689.0
37333,630.0
37692,4750.0
37090,14409.0
37146,7111.0
37763,15447.0
37175,883.0
37185,8482.0
37191,3809.0
37209,38001.0
37217,29298.0
37219,1017.0
37301,1394.0
37305,938.0
37308,2858.0
37810,1705.0
37811,3506.0
37814,34367.0
37828,1515.0
37857,20708.0
37870,4870.0
37902,2180.0
37915,6609.0
37719,133.0
37724,2509.0
37725,16823.0
37777,11379.0
37820,8175.0
37829,1894.0
37843,3875.0
38036,659.0
38046,42.0
38050,528.0
38069,2315.0
38108,18918.0
38118,40702.0
38231,1576.0
38235,289.0
38241,842.0
38251,2636.0
38347,331.0
38255,2269.0
38318,357.0
38329,3354.0
38371,1255.0
38382,9862.0
38387,230.0
38044,858.0
38058,9598.0
38063,17416.0
38068,9750.0
38107,16865.0
38330,4448.0
38334,1971.0
38342,1370.0
38344,8681.0
38345,2334.0
38366,2042.0
38368,1977.0
38376,230.0
38381,1209.0
38391,1139.0
38460,1319.0
38471,461.0
38002,40125.0
38015,2457.0
38017,52283.0
38079,5218.0
38117,26203.0
38127,44131.0
38132,0.0
38139,15978.0
38233,2497.0
38236,768.0
38261,16449.0
38301,34007.0
38305,52363.0
38328,667.0
38962,157.0
38964,212.0
38112,16896.0
38116,40033.0
38120,14823.0
38126,6049.0
38138,24567.0
38316,3222.0
38333,383.0
38356,2538.0
38363,5917.0
38621,1500.0
38623,316.0
38630,292.0
38631,1061.0
38633,2111.0
38651,7257.0
38665,2833.0
38677,4640.0
38701,22793.0
38737,2967.0
38745,114.0
38746,447.0
38392,684.0
38876,1470.0
38914,570.0
38924,828.0
38928,332.0
38940,1966.0
38941,4677.0
38646,3032.0
38632,26010.0
38637,26982.0
38642,2459.0
38650,4063.0
38720,584.0
38723,14.0
38762,2316.0
38850,2971.0
38858,7048.0
38868,5442.0
38476,1048.0
38482,1549.0
38486,953.0
38488,2512.0
38504,911.0
38543,651.0
38547,1817.0
38553,2299.0
38556,12507.0
38574,7848.0
38618,11288.0
38635,15873.0
38652,16610.0
38654,50173.0
38722,491.0
38748,3695.0
38756,6360.0
38821,12555.0
38826,5374.0
38827,3368.0
38833,2732.0
38848,1022.0
38866,11703.0
38870,2742.0
38963,4962.0
38024,27798.0
38060,9901.0
38076,805.0
38104,23979.0
39338,4123.0
39356,597.0
39421,2370.0
39429,16929.0
39451,6857.0
39530,8002.0
39553,17257.0
39565,18314.0
39573,8090.0
39635,249.0
39705,13848.0
39466,27297.0
39477,698.0
39481,1568.0
39346,2195.0
39350,25564.0
39360,3466.0
39426,17285.0
39560,17388.0
39643,1194.0
39667,12334.0
39669,5192.0
39741,1668.0
39744,5401.0
39752,2913.0
39769,1971.0
39773,16293.0
39480,2887.0
39427,1571.0
39439,4226.0
39440,20546.0
39476,8011.0
39531,17752.0
39562,17333.0
39572,1445.0
39629,6464.0
39630,794.0
39189,4294.0
39045,1289.0
39056,26227.0
39113,671.0
39119,6068.0
39120,31904.0
39191,7959.0
39201,585.0
39204,19870.0
39208,32360.0
39305,20809.0
39307,18045.0
39322,1849.0
39330,2330.0
39347,1476.0
39366,1572.0
39461,646.0
39470,11934.0
39478,2283.0
39483,6427.0
39563,13664.0
39571,13674.0
41739,59.0
41754,277.0
41764,848.0
41766,177.0
41819,173.0
41849,19.0
41855,613.0
41537,5243.0
41553,2040.0
41555,746.0
41557,1781.0
41571,546.0
41605,709.0
41635,2725.0
41640,1069.0
41735,177.0
41749,3446.0
41825,600.0
41831,855.0
41847,506.0
41859,373.0
41080,2161.0
41098,1735.0
41101,19424.0
41121,1249.0
41001,16836.0
41016,6142.0
41042,51835.0
41044,899.0
41046,1220.0
41064,1869.0
41124,1396.0
41144,10117.0
41159,331.0
41231,1049.0
41301,6030.0
41339,11071.0
41385,421.0
41390,11.0
41421,331.0
41464,658.0
41503,529.0
41519,1258.0
41534,264.0
41543,542.0
41562,2869.0
41604,397.0
41645,1677.0
41166,1243.0
41201,125.0
41214,511.0
41238,667.0
41240,7311.0
41263,461.0
41265,1649.0
41397,20.0
41701,17528.0
41714,260.0
41751,397.0
40962,18284.0
40982,430.0
40004,29494.0
40008,3614.0
40037,2670.0
40046,1597.0
40050,1777.0
40108,12138.0
40117,2356.0
40144,2092.0
40150,4202.0
40152,679.0
40020,165.0
40026,5748.0
40060,1024.0
40258,27410.0
40312,5551.0
40328,1154.0
40330,19289.0
40339,0.0
40347,2748.0
40351,20848.0
40353,22360.0
40360,6691.0
40383,23301.0
40437,5226.0
40444,14374.0
40472,1576.0
40486,2876.0
40514,15606.0
40734,3409.0
40170,247.0
40215,21643.0
40816,5.0
40844,60.0
40849,398.0
40935,2796.0
40995,204.0
40729,5653.0
40059,18614.0
40165,34538.0
40219,39475.0
40162,5862.0
40923,575.0
40965,13176.0
40988,480.0
40744,19096.0
40759,3159.0
40823,3960.0
40863,611.0
40902,1226.0
40071,15470.0
40104,889.0
40121,9226.0
40142,2257.0
40145,669.0
40204,14661.0
40209,522.0
40210,14194.0
40157,685.0
40177,1610.0
40202,6411.0
40208,16935.0
40055,2167.0
40033,12972.0
40045,3203.0
40051,4252.0
40058,73.0
40070,428.0
40076,2301.0
40502,26410.0
40503,28924.0
40505,25850.0
40508,26984.0
40511,32750.0
40737,960.0
40213,16117.0
40272,37138.0
40299,38969.0
40310,539.0
40358,673.0
40370,2516.0
40385,2569.0
40422,24971.0
40442,1839.0
40003,2038.0
40023,4671.0
40828,3614.0
40815,1355.0
40818,83.0
40854,1103.0
40855,742.0
40856,755.0
40862,461.0
40865,393.0
40874,487.0
40007,238.0
40009,1059.0
40387,2076.0
40390,7447.0
40403,25145.0
40460,949.0
40771,1650.0
40806,2388.0
40807,363.0
40820,663.0
40953,923.0
40216,42371.0
40228,16150.0
40322,3016.0
40374,1792.0
40447,7846.0
40456,9548.0
40468,2041.0
40504,26607.0
40601,50471.0
40740,3247.0
40741,22110.0
41056,13933.0
41076,17694.0
41092,3744.0
41203,590.0
41204,473.0
41332,1180.0
41514,2822.0
41531,876.0
41538,74.0
41666,1155.0
41712,282.0
41719,911.0
41723,1318.0
41776,1368.0
41810,544.0
41812,258.0
41817,399.0
41232,826.0
41043,1621.0
41554,957.0
41804,793.0
41311,6713.0
41663,471.0
41832,179.0
41011,25188.0
41002,2375.0
41005,23140.0
41008,6938.0
41030,5775.0
41034,978.0
41135,132.0
41360,409.0
41512,857.0
41062,43.0
41099,911.0
41271,248.0
41352,795.0
41366,11.0
41517,115.0
41526,71.0
41643,105.0
41713,93.0
41848,0.0
41074,5420.0
41086,2938.0
41093,2588.0
41095,3223.0
41097,7776.0
41102,20087.0
41129,10463.0
41141,2196.0
41164,13258.0
41171,4627.0
41264,295.0
41616,517.0
42022,144.0
42024,1480.0
42020,2465.0
42047,258.0
42220,7110.0
42259,1209.0
42261,10852.0
42274,2453.0
42338,71.0
42347,6308.0
42366,5613.0
42410,1462.0
42431,26569.0
42141,30874.0
42202,2062.0
42236,938.0
42256,4562.0
42262,8707.0
42266,2217.0
42333,1243.0
42337,2048.0
42343,1643.0
42348,5371.0
42408,6418.0
42440,952.0
42456,1334.0
42459,4269.0
42462,1166.0
42539,10031.0
42567,6491.0
42602,10149.0
42603,13.0
42629,5402.0
42635,4810.0
42647,3675.0
42649,2915.0
42718,25107.0
42733,1167.0
42754,15830.0
42354,275.0
42355,2049.0
42368,1229.0
42370,0.0
42372,1603.0
42409,2807.0
42420,38618.0
42441,1625.0
42458,1128.0
42501,18003.0
42519,3228.0
42566,506.0
42631,67.0
42653,4371.0
42726,5125.0
42728,16528.0
42741,616.0
42753,763.0
42023,2377.0
42056,2328.0
42021,1670.0
42081,1960.0
42371,487.0
42301,42728.0
44087,20344.0
44092,16563.0
44104,21351.0
44108,22441.0
44120,34115.0
44121,32552.0
44126,16419.0
44133,30255.0
44145,32408.0
44147,19325.0
44202,20021.0
44254,4845.0
44255,8366.0
44280,4470.0
44286,6140.0
44833,17411.0
44805,32815.0
44814,2745.0
44820,17442.0
44828,78.0
44837,4698.0
44838,233.0
44865,3626.0
44878,3375.0
44887,1036.0
44904,13366.0
44022,16736.0
44026,11076.0
44080,53.0
44836,2735.0
44851,4700.0
44856,184.0
44866,2140.0
44902,4433.0
44023,17503.0
44074,11594.0
44084,3376.0
44105,37850.0
44106,25557.0
44107,51131.0
44109,41742.0
44115,7652.0
44117,9900.0
44666,3206.0
44710,9884.0
44138,21984.0
44217,4162.0
44124,37584.0
44143,24420.0
44144,21555.0
44221,29544.0
44230,8628.0
44235,1964.0
44236,25335.0
44240,39460.0
44262,5047.0
44270,8633.0
44303,7770.0
44622,18180.0
43345,792.0
43347,1568.0
43359,825.0
43408,337.0
43450,3531.0
43451,1045.0
43460,6477.0
43464,1096.0
43506,14305.0
43511,874.0
43469,3003.0
43512,27770.0
43526,5676.0
43528,16132.0
43533,1596.0
43535,932.0
43842,212.0
43902,20.0
43907,5769.0
43917,2994.0
43925,461.0
43967,0.0
43972,175.0
43974,65.0
43032,137.0
43036,252.0
43623,20252.0
43730,2357.0
43734,1681.0
43767,1233.0
43768,351.0
43778,1238.0
43793,5052.0
43812,18796.0
43824,3697.0
43832,7623.0
43844,3499.0
43845,4752.0
43910,3126.0
43933,2020.0
43951,126.0
43906,8631.0
43928,0.0
43934,482.0
43935,8705.0
43945,3159.0
43946,1742.0
43968,6548.0
43977,2406.0
43541,196.0
43547,287.0
43554,2792.0
43609,22429.0
43620,5877.0
43701,55566.0
43739,2446.0
43713,7378.0
43718,3362.0
43722,335.0
43040,33103.0
43056,18173.0
43062,28526.0
43065,40957.0
43072,5778.0
43081,58780.0
43110,37322.0
43125,13625.0
43136,557.0
43137,1892.0
43963,1286.0
43001,2930.0
43008,2506.0
43017,40449.0
43021,12369.0
43071,1954.0
43080,5577.0
43085,25254.0
43101,289.0
43102,4856.0
43154,3075.0
43156,193.0
43157,473.0
43206,21894.0
43953,11437.0
43210,11789.0
43356,1274.0
43534,1704.0
43537,27138.0
43543,8042.0
43545,14211.0
43558,12308.0
43560,32483.0
43608,14951.0
43613,32322.0
43615,39747.0
43716,1994.0
43723,4966.0
43724,9241.0
43756,5284.0
43766,1691.0
43821,4027.0
43840,1186.0
43938,5231.0
43905,138.0
43920,22834.0
43930,860.0
43940,201.0
43318,4406.0
43319,854.0
43322,349.0
43348,1644.0
43358,2737.0
43402,32761.0
43432,1263.0
43458,520.0
43524,1155.0
43529,325.0
43536,518.0
44110,19548.0
44111,40665.0
44125,28321.0
44137,22711.0
44142,18875.0
44201,6945.0
44214,2249.0
44231,8711.0
44260,13512.0
44266,33346.0
44272,5062.0
44273,7195.0
44276,1937.0
44287,7461.0
44146,29331.0
44250,1117.0
44253,3201.0
44308,963.0
44311,9061.0
44402,3080.0
44427,1798.0
44003,4707.0
44012,23221.0
44035,63663.0
44048,2704.0
44060,60544.0
44067,20485.0
44070,32193.0
44082,1799.0
44085,3504.0
44086,2564.0
44094,35627.0
44122,34044.0
44127,5076.0
44128,28619.0
44130,49717.0
44131,20408.0
44134,37840.0
44634,2209.0
44638,1422.0
44647,18852.0
44661,224.0
44683,8329.0
44685,27926.0
44689,685.0
44697,237.0
44703,7899.0
44705,19646.0
44708,25562.0
44827,6496.0
44842,5214.0
44861,89.0
44867,2121.0
44870,40647.0
44882,3029.0
44905,13830.0
44412,2846.0
44417,1829.0
44123,16289.0
44275,3326.0
44049,245.0
45629,3208.0
45153,1937.0
45167,3618.0
45169,4686.0
45207,7371.0
45217,7010.0
45233,16151.0
45601,56916.0
45648,12123.0
45658,2718.0
45672,1569.0
45679,2519.0
45694,11950.0
45698,423.0
45715,2270.0
45734,616.0
45761,1625.0
45771,3736.0
45776,628.0
45780,3090.0
45784,3419.0
45813,3669.0
45822,19569.0
45828,6091.0
45835,593.0
45841,873.0
45844,3348.0
45846,4077.0
45853,1264.0
45855,165.0
45856,5150.0
45859,483.0
45869,4560.0
45879,6171.0
45880,2358.0
45883,3987.0
45894,656.0
45036,39283.0
45040,53879.0
45054,2774.0
45056,27244.0
45112,46.0
45115,80.0
45148,1462.0
45150,32475.0
45168,1521.0
45176,9066.0
45209,10151.0
45042,26290.0
45066,24597.0
45102,22695.0
45106,12633.0
45131,256.0
45142,3893.0
45160,804.0
45171,6278.0
45174,2363.0
46035,1069.0
46543,3721.0
46792,3613.0
46702,2207.0
46787,3698.0
46065,3490.0
46121,5522.0
46180,857.0
46259,11364.0
46037,40047.0
46062,33470.0
46146,72.0
46183,275.0
46704,28.0
46771,0.0
46786,157.0
46915,614.0
46922,25.0
46967,139.0
46984,192.0
46126,5154.0
46998,230.0
46001,10207.0
46012,19260.0
46030,2921.0
46290,231.0
46312,28961.0
46376,280.0
46383,40866.0
46394,11992.0
46402,6284.0
46407,11728.0
46511,4228.0
46526,32827.0
46528,26053.0
46544,31576.0
46553,3215.0
46571,5297.0
46595,122.0
46703,17624.0
46705,1574.0
46714,14498.0
46731,546.0
46766,844.0
46767,8500.0
46011,17293.0
46013,17385.0
46041,23226.0
46044,2947.0
46075,4544.0
46111,315.0
46115,1970.0
46125,36.0
46127,344.0
46149,2468.0
46157,4145.0
46171,1393.0
46806,25100.0
46807,16895.0
45342,36479.0
45353,199.0
45365,30366.0
45382,1283.0
45403,15729.0
45415,12610.0
45424,50670.0
45431,27386.0
45433,2782.0
45434,11853.0
45439,10137.0
45502,15368.0
45503,32876.0
45623,3047.0
45867,951.0
45872,4279.0
45889,1389.0
45383,7392.0
45322,21298.0
45330,917.0
45354,470.0
45404,10380.0
45405,17400.0
45621,364.0
45622,220.0
45624,0.0
45628,4950.0
45681,1602.0
45631,15095.0
45654,868.0
45661,7394.0
45692,8358.0
45696,1398.0
45714,9393.0
45769,6844.0
45030,18392.0
45041,101.0
45053,3642.0
45069,50167.0
45118,3748.0
45132,286.0
45152,12164.0
45164,309.0
45211,38131.0
45318,5741.0
45773,203.0
45816,284.0
45843,3974.0
45851,725.0
45858,3208.0
45669,10093.0
45645,3115.0
45647,2448.0
45656,6263.0
45673,490.0
45674,726.0
45688,615.0
45249,13144.0
45306,2462.0
45373,35436.0
45420,24965.0
45612,5368.0
45690,15195.0
45111,255.0
45231,39765.0
45360,416.0
45616,1543.0
45650,274.0
46051,2835.0
46064,17113.0
46074,30172.0
46124,8103.0
46155,65.0
46161,2650.0
46164,3862.0
46167,6292.0
46375,23127.0
46403,13869.0
46504,3601.0
46539,1971.0
46552,6904.0
46561,13166.0
46345,225.0
46738,8387.0
46745,1774.0
46755,15381.0
46772,3413.0
46779,2229.0
46725,22888.0
46733,18776.0
46750,26965.0
46763,2237.0
46770,2896.0
46785,1648.0
46805,21017.0
46058,2096.0
46063,442.0
46107,12235.0
46142,30064.0
46144,189.0
46150,633.0
46168,32932.0
46172,2327.0
46203,38248.0
46222,35467.0
46224,36148.0
46226,45401.0
46228,14847.0
46231,10316.0
46254,40335.0
46260,32692.0
46278,7985.0
46031,2509.0
46034,7011.0
46047,95.0
46050,2203.0
46076,1787.0
46112,35322.0
46225,7664.0
46234,27770.0
46250,18400.0
46303,14375.0
46327,11842.0
46340,859.0
46341,10215.0
46346,1304.0
46350,42558.0
46360,43509.0
46365,713.0
46229,28040.0
46235,33459.0
46381,81.0
46311,21708.0
46321,23103.0
46379,137.0
46382,1858.0
46390,2925.0
46392,8022.0
46405,11658.0
46508,143.0
46524,2213.0
46534,11731.0
46562,5309.0
46563,23924.0
46615,13720.0
46506,9587.0
46507,9409.0
46517,24162.0
46628,25263.0
46710,3916.0
46732,3518.0
46741,4579.0
46742,3369.0
46743,2177.0
46765,5408.0
46799,228.0
46814,12272.0
46347,4885.0
46371,4003.0
46069,7131.0
46016,18207.0
46307,61385.0
46816,18447.0
46825,28890.0
46911,1224.0
46926,1540.0
46960,948.0
46017,5800.0
46032,46295.0
46038,41376.0
46039,524.0
46068,2437.0
46072,9303.0
46103,193.0
46104,905.0
46105,2245.0
46118,5186.0
47940,1592.0
47546,20960.0
47025,22390.0
47141,1860.0
47232,2963.0
47429,8616.0
47611,1323.0
47992,1795.0
47040,5196.0
47161,3479.0
47150,48350.0
47250,22436.0
47711,32198.0
47725,16779.0
47802,35224.0
47837,1055.0
47858,618.0
47865,186.0
47917,483.0
47925,245.0
47963,1799.0
47967,704.0
47974,1238.0
47978,11500.0
47283,3014.0
47362,30144.0
47106,4587.0
47670,12133.0
47930,1264.0
47665,3618.0
47872,8667.0
47123,80.0
47227,2112.0
47467,152.0
47525,343.0
47637,1403.0
47918,5685.0
47433,4328.0
47535,769.0
47635,5543.0
47989,1538.0
47369,1387.0
47952,2989.0
47104,34.0
47110,670.0
47306,5256.0
47324,139.0
47335,694.0
47367,24.0
47388,347.0
47405,3876.0
47434,0.0
47437,56.0
47457,107.0
47458,0.0
47809,3051.0
47857,551.0
47869,49.0
47871,136.0
48362,16073.0
48427,2797.0
